MJD,FLT,FLUXCAL,FLUXCALERR,MAG,MAGERR,TELESCOPE,INSTRUMENT,SHIFTMAG
58878.343,ip,105893.765,693.8380000000001,14.937999999999999,0.006999999999999999,Siding Spring 1m,Sinistro,91.938
58881.992999999995,up,15052.152,709.539,17.055999999999997,0.051,Siding Spring 1m,Sinistro,136.05599999999998
58881.994000000006,gp,34965.078,9662.278,16.141,0.3,Siding Spring 1m,Sinistro,79.14099999999999
58881.996,rp,82620.149,1746.3529999999998,15.208,0.023,Siding Spring 1m,Sinistro,120.208
58881.997,ip,67119.375,5823.656999999999,15.433,0.094,Siding Spring 1m,Sinistro,92.43299999999999
58884.37,gp,29766.042,8225.621,16.315,0.3,Siding Spring 1m,Sinistro,79.315
58887.382000000005,up,13644.633999999998,483.254,17.163,0.038,Siding Spring 1m,Sinistro,136.163
58887.383,gp,37765.635,1322.316,16.057000000000002,0.038,Siding Spring 1m,Sinistro,79.057
58887.385,rp,21758.707000000002,2708.722,16.656,0.135,Siding Spring 1m,Sinistro,121.656
58887.386,ip,54573.86,496.619,15.658,0.01,Siding Spring 1m,Sinistro,92.658
58891.959,up,13876.888,875.6189999999999,17.144000000000002,0.069,Siding Spring 1m,Sinistro,136.144
58891.960999999996,gp,26068.857999999997,1029.188,16.46,0.043,Siding Spring 1m,Sinistro,79.46000000000001
58891.962,rp,50449.013,1663.797,15.743,0.036000000000000004,Siding Spring 1m,Sinistro,120.743
58891.962999999996,ip,51509.187000000005,822.408,15.72,0.017,Siding Spring 1m,Sinistro,92.72
58898.377,up,11635.233,581.501,17.335,0.054000000000000006,Siding Spring 1m,Sinistro,136.335
58898.379,gp,24912.314,2849.9,16.509,0.124,Siding Spring 1m,Sinistro,79.509
58898.38,rp,37847.594,973.352,16.055,0.027999999999999997,Siding Spring 1m,Sinistro,121.055
58898.380999999994,ip,39467.464,397.48699999999997,16.01,0.011000000000000001,Siding Spring 1m,Sinistro,93.01
58906.1,gp,38837.205,563.879,16.027,0.016,Siding Spring 1m,Sinistro,79.027
58906.100999999995,rp,41866.828,1909.4879999999998,15.946,0.05,Siding Spring 1m,Sinistro,120.946
58906.102,ip,45572.702000000005,890.298,15.854000000000001,0.021,Siding Spring 1m,Sinistro,92.854
58910.15900000001,gp,33666.937000000005,705.317,16.182000000000002,0.023,Siding Spring 1m,Sinistro,79.182
58910.16099999999,ip,27940.746,3374.637,16.385,0.131,Siding Spring 1m,Sinistro,93.385
58914.263,up,11475.981000000002,591.628,17.351,0.055999999999999994,Siding Spring 1m,Sinistro,136.351
58914.267,gp,13721.423,1975.4589999999998,17.157,0.156,Siding Spring 1m,Sinistro,80.157
58914.269,ip,31806.101000000002,580.813,16.244,0.02,Siding Spring 1m,Sinistro,93.244
58919.142,gp,24484.359,734.554,16.527,0.033,Siding Spring 1m,Sinistro,79.527
58929.497,up,9348.382,792.0,17.573,0.092,Siding Spring 1m,Sinistro,136.573
58929.499,gp,28602.6,1231.757,16.359,0.047,Siding Spring 1m,Sinistro,79.35900000000001
58929.5,rp,433265.406,433265.406,13.408,1.0859999999999999,Siding Spring 1m,Sinistro,118.408
58929.501,ip,620000.794,620000.794,13.019,1.0859999999999999,Siding Spring 1m,Sinistro,90.019
58935.617999999995,up,61967.496,20655.832,15.52,0.36200000000000004,Siding Spring 1m,Sinistro,134.52
58935.638,up,55784.498,18594.833,15.634,0.36200000000000004,Siding Spring 1m,Sinistro,134.63400000000001
58935.639,gp,13176.239,4392.08,17.201,0.36200000000000004,Siding Spring 1m,Sinistro,80.201
58935.64,rp,18249.911,6083.304,16.847,0.36200000000000004,Siding Spring 1m,Sinistro,121.84700000000001
58935.640999999996,ip,19825.82,6608.607,16.757,0.36200000000000004,Siding Spring 1m,Sinistro,93.757
58943.459,up,75526.497,25175.499,15.305,0.36200000000000004,Siding Spring 1m,Sinistro,134.305
58943.46,gp,13954.829,4651.61,17.137999999999998,0.36200000000000004,Siding Spring 1m,Sinistro,80.138
58943.460999999996,rp,25372.677000000003,8457.559000000001,16.489,0.36200000000000004,Siding Spring 1m,Sinistro,121.489
58943.462,ip,40559.457,13519.819,15.98,0.36200000000000004,Siding Spring 1m,Sinistro,92.98
