event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,47126.94,5.82,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47128.84,7.15,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47128.84,4.14,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47128.84,4.69,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47128.84,8.69,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47128.84,5.84,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47129.0,7.15,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47129.0,4.15,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47129.0,4.7,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47129.0,8.69,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47129.0,5.84,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47130.23,7.1600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.23,4.1000,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.23,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.23,5.9300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.24,7.1600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.24,4.4400,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.24,4.7100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.24,8.7400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.24,5.9400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.26,7.1600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.26,4.4600,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.26,4.1100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.26,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.26,5.9300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47130.87,7.16,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47130.87,4.16,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47130.87,4.71,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47130.87,8.69,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47130.87,5.86,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47131.98,7.17,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47131.98,4.18,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47131.98,4.72,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47131.98,8.7,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47131.98,5.87,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47132.92,7.18,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47132.92,4.18,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47132.92,4.73,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47132.92,8.7,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47132.92,5.88,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47134.93,7.19,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47134.93,4.21,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47134.93,4.75,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47134.93,8.7,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47134.93,5.89,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47135.19,7.1900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.19,4.5000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.19,4.7600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.19,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.19,5.9800,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.20,7.1900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.20,4.5000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.20,4.1600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.20,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.20,5.9800,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47135.89,7.21,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47135.89,4.23,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47135.89,4.76,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47135.89,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47135.89,5.91,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47137.96,7.21,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47137.96,4.24,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47137.96,4.78,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47137.96,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47137.96,5.93,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.84,7.23,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.84,4.27,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.84,4.81,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.84,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.84,5.95,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.86,7.22,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.86,4.28,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.86,4.8,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.86,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47140.86,5.95,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47141.89,7.24,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47141.89,4.28,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47141.89,4.82,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47141.89,8.7,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47141.89,5.97,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47142.31,7.2300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.31,4.5700,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.31,4.8300,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.31,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.31,6.0500,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.32,7.2500,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.32,4.6000,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.32,4.6400,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.32,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.32,6.0600,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47142.85,7.24,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47142.85,4.29,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47142.85,4.83,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47142.85,8.7,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47142.85,5.97,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.86,7.25,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.86,4.3,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.86,4.84,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.86,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.86,5.98,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.98,7.25,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.98,4.31,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.98,4.84,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.98,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47143.98,5.98,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47144.78,7.25,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47144.78,4.31,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47144.78,4.84,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47144.78,8.67,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47144.78,5.99,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47145.16,7.2600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.16,4.6300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.16,4.8600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.16,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.16,6.0700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.18,7.2700,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.18,4.6300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.18,4.8500,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.18,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.18,6.0800,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.19,7.2700,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.19,4.6400,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.19,4.8700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.19,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47145.19,6.0800,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47146.83,7.26,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47146.83,4.33,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47146.83,4.86,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47146.83,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47146.83,6,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47147.13,7.2700,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.13,4.6200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.13,4.8900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.13,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.13,6.1000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.15,7.2800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.15,4.6200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.15,4.8800,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.15,8.7800,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.15,6.1000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47147.79,7.27,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47147.79,4.33,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47147.79,4.86,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47147.79,8.69,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47147.79,6,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47148.86,7.29,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47148.86,4.35,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47148.86,4.88,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47148.86,8.71,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47148.86,6.03,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.15,7.3000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.15,4.6800,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.15,4.9100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.15,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.15,6.1300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.16,7.3000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.16,4.6800,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.16,4.9200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.16,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.16,6.1400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.17,7.3000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.17,4.6900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.17,4.9100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.17,8.7400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.17,6.1400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47151.84,7.3,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.84,4.38,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.84,4.92,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.84,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.84,6.06,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.94,7.29,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.94,4.39,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.94,4.92,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.94,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47151.94,6.05,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47152.93,7.31,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47152.93,4.4,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47152.93,4.93,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47152.93,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47152.93,6.06,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.01,7.32,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.01,4.41,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.01,4.93,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.01,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.01,6.07,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.94,7.33,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.94,4.42,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.94,4.95,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.94,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47154.94,6.09,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47155.82,7.34,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47155.82,4.44,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47155.82,4.96,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47155.82,8.74,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47155.82,6.1,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47156.83,7.34,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47156.83,4.44,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47156.83,4.97,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47156.83,8.73,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47156.83,6.11,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47157.81,7.34,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47157.81,4.45,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47157.81,4.97,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47157.81,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47157.81,6.11,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47158.14,7.3300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.14,4.7500,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.14,4.9600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.14,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.14,6.1900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.15,7.3400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.15,4.7900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.15,4.9900,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.15,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.15,6.2000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.16,7.3500,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.16,4.7900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.16,5.0100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.16,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.16,6.2000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47158.84,7.35,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47158.84,4.46,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47158.84,4.98,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47158.84,8.74,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47158.84,6.12,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47159.88,7.36,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47159.88,4.47,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47159.88,5,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47159.88,8.73,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47159.88,6.13,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.08,7.36,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.08,4.49,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.08,4.99,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.08,8.72,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.08,6.15,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.87,7.38,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.87,4.5,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.87,5.02,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.87,8.73,,,U,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47162.87,6.16,,,V,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47163.9,7.38,,,B,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47163.9,4.51,,,I,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47163.9,5.03,,,R,,,"1988MNRAS.234P...5W,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
